Index,Text
1219,"And what of your latest, Arnbjorn. Something about a Khajiit? Merchant was it?"
1222,"I'll be down here, trying to coordinate everything with Delvin and Vex; to make sure the coin keeps flowing... and no one skims!"
1225,"Look, call me crazy if you like, but I trust Karliah. I don't think she'd lead us down a suicidal path."
1226,What did you hear?
1229,"Ah, so it is not just dreams then. I have seen this."
1235,Well... I'll let you go about your business.
1238,Should we consider investigating the matter?
1239,"First, we're mounting an attack on the Fort. We aim to confiscate it from the rebels."
1240,Think maybe we should jump the guards when they come down next?
1242,I thought Laelette left to join the war. I hadn't heard from her since she left.
1250,Thank you. Honor dictates something in return. I hope you find this pleasing.
1253,The key is that ugly dwarven urn in his shop. Smash that thing to bits and he'll change his attitude.
1254,Name's Valdr. I hunt out of Falkreath.
1262,Captain Volf of the Dainty Sload has decided to test my patience on this matter by neglecting to honor a trade agreement we had established.
1263,Congratulations. You've altered the fate of a Daedric artifact and lived.
1265,"Well, I'm going to look around some more. See what the old Blades left for us."
1266,"Now, Sergius knows what I want. I'm hoping he can get it done quickly."
1273,"Welcome to the deceptively verdant mind of the Emperor Pelagius III. That's right! You're in the head of a dead, homicidally insane monarch. "
1274,She doesn't have the scar.
1275,"Hey, you. Get up! Come on, the gods won't give us another chance!"
1278,"Inn's closed. Bar's still open, though."
1279,It seems we may have an agreement.
1283,"Wha... what? Oh, it's one of you people."
1284,General Tullius needs more money for the war effort. We need the funds to arm and provision more troops.
1286,I know more than most. I trained with the Greybeards at High Hrothgar when I was a boy.
1288,"Down in the Ratway Warrens. Nice place, if you don't mind the stench, rats, and assorted lowlifes as neighbors."
1290,"To hold any hope of defeating Mercer, we must have Nocturnal at our backs."
1291,Fine. We do it your way. For now.
1298,"Don't misunderstand me, friend. I like my quiet, and I like to read. But you trifle with my ship, my crew, or my captain? I will kill you."
1300,"What? Err, nothing!"
1305,"First off, there's a band of Imperials hiding in a nearby village. We're going to flush them out and put them to the sword."
1311,I'd wager I could crack rock faster than anyone. Even you.
1313,"It seems our enemies have no end of spies, saboteurs and assassins to send against us."
1314,Although Ulfric's court wizard has been known to take on apprentices once in a while.
1316,"That's how I consoled myself for years, after I'd sealed this place shut and vowed never to let anyone open it."
1317,What's on your mind?
1320,Aren't you... embarrassed?
1322,We shout.
1324,There is one final aspect we wish for you to explore. For a strong love can withstand storms and even survive death.
1326,Booooo.
1330,"Yeah, you're right. Maybe it's not the best idea."
1332,"To bring Ulfric his rightful glory, I would hammer a thousand shields."
1333,"You have something at your College, don't you? Something immensely powerful. Beyond anything I'd anticipated. What is it?"
1336,"Again? You just had an ""extended hunt"" last month. To the Pine Forest, wasn't it."
1337,Fancy a crawl through a moldering dungeon to see if you can't stir up Galmar's Jagged Crown?
1343,It means living such that your Shield-Siblings would proudly say they fought at your side.
1344,"Here I'll show you on your map so you can stay away. Please, if you can help me let me know or get out of my way so I can try to find a priest."
1352,"I remember her. Her stance. The way she walked. A trained warrior, no doubt."
1353,"Mallus is teaching me everything he knows about brewing. Hopefully, I can take over his position some day."
1355,We can talk after I find out what's going on.
1358,"Wilhelm was pleased with the delivery, well done."
1359,"Same as ever. Trying to keep from freezing to death, trying to keep food on the table."
1360,It was important we reclaimed the Reach. Letting Ulfric control the flow of silver was a mistake. One I'm glad we've finally corrected.
1361,"So, has my bow turned up yet?"
1363,A group of them has holed up in the Reach.
1364,"When we destroy the rebellion, perhaps the Thalmor will call off their damned inquisitions. It's just making things worse."
1366,"You never talk much about yourself, do you Horik? I swear, these past 30 years you've been at my side, and I think I barely know you."
1367,I'd take it to Calixto. He's got a good eye for pieces like that.
1368,"Gods, this is hers, isn't it?"
1373,Leave this place... Leave this place...
1376,"My heart goes out to Clan Shatter-Shield. Kin murdered, family warhammer stolen... There's no fairness in all that."
1377,Prove yourselves to me!
1380,Huh. Heard you broke out of Cidhna Mine with those Forsworn. Do you have any idea how many died?
1387,Someday I'll take over the mill... when I'm old enough.
1389,"And by the Eight, aren't you fortunate that my steward has just the place for you to buy."
1391,Glad to hear Gulum-Ei got what he deserved. That lizard owes me big for a bad shipment of Shadowbanish Wine he tried to pass off on me.
1392,"And arriving by carriage, no less! I salute you, sir!"
1402,There are pockets brimming with coin and coffers overflowing with riches ripe for the picking.
1408,"If it means the end of Mercer Frey, you can count me in."
1415,"Hey, Svana... I hear you like Dark Elves. Perhaps I could should you what a real Dark Elf can do to you."
1416,"""Windhelm's an easy posting!"" they said. Guess they didn't count on Ulfric's little uprising."
1419,I hope there aren't any more.
1420,"Very well. I can't stop you. But I can't bear to watch it, either. "
1423,Get down there and join Galmar on the front line.
1424,Word on the street says that the Thieves Guild is coming back into its own in Markarth so I figured...
1426,"Troll's blood, what happened to you Pavo?"
1427,"Sorry Lady Dinya, but I've been busy of late."
1432,These jobs aren't going to finish themselves you know.
1434,"I suppose that risk always coexisted with his line of work, I just never thought his luck would run out."
1436,That's it! We're pushing them back!
1437,"If the guard accepts, you can serve your time in a cell, or pay your bounty. We've all gone through it. We do what we must to survive."
1438,There's more of them somewhere around here.
